label	n_label	n_cases	n_controls	total_cases	total_controls	or	ci_low	ci_high	p_value	q_value	mode	depth	analysis
Bacteroides dorei__Bacteroides cellulosilyticus__Faecalibacterium prausnitzii	2	2	0	124	76	Inf	0.115007476760457	Inf	0.52643216080402	0.817649951887095	AGP transfer	3	cd_location
Bacteroides dorei__Bacteroides ovatus__Bacteroides caccae	2	2	0	124	76	Inf	0.115007476760457	Inf	0.52643216080402	0.817649951887095	AGP transfer	3	cd_location
Bacteroides dorei__Bacteroides ovatus__Bacteroides fragilis	2	2	0	124	76	Inf	0.115007476760457	Inf	0.52643216080402	0.817649951887095	AGP transfer	3	cd_location
Bacteroides fragilis__Faecalibacterium prausnitzii	2	2	0	124	76	Inf	0.115007476760457	Inf	0.52643216080402	0.817649951887095	AGP transfer	3	cd_location
Parabacteroides distasonis__Bacteroides dorei	2	2	0	124	76	Inf	0.115007476760457	Inf	0.52643216080402	0.817649951887095	AGP transfer	3	cd_location
Prevotellaceae fam.__Bacteroides dorei	2	2	0	124	76	Inf	0.115007476760457	Inf	0.52643216080402	0.817649951887095	AGP transfer	3	cd_location
Faecalibacterium prausnitzii__Blautia sp.	3	1	2	124	76	0.302684694710567	0.00506474762045996	5.90760393075917	0.558720877112837	0.849721333942439	AGP transfer	3	cd_location
[Eubacterium] coprostanoligenes group fam.	5	4	1	124	76	2.49018869049756	0.240450955214853	124.662040567073	0.651429264268661	0.951086725832245	AGP transfer	3	cd_location
Bacteroides dorei__Bacteroides ovatus__Faecalibacterium prausnitzii	5	4	1	124	76	2.49018869049756	0.240450955214853	124.662040567073	0.651429264268661	0.951086725832245	AGP transfer	3	cd_location
Blautia sp.	10	7	3	124	76	1.45323702411629	0.319259097002208	8.97940566883278	0.744817945782449	1	AGP transfer	3	cd_location
Segatella sp.__Bacteroides dorei__Faecalibacterium prausnitzii	10	7	3	124	76	1.45323702411629	0.319259097002208	8.97940566883278	0.744817945782449	1	AGP transfer	3	cd_location
Bacteroides dorei__Bacteroides caccae__Faecalibacterium prausnitzii	2	1	1	124	76	0.611352029481572	0.00771404556825685	48.4960095954402	1	1	AGP transfer	3	cd_location
Bacteroides dorei__Bacteroides eggerthii	2	1	1	124	76	0.611352029481572	0.00771404556825685	48.4960095954402	1	1	AGP transfer	3	cd_location
Bacteroides sp.__Bacteroides dorei__Bacteroides sartorii	2	1	1	124	76	0.611352029481572	0.00771404556825685	48.4960095954402	1	1	AGP transfer	3	cd_location
CAG-352 bromii	2	1	1	124	76	0.611352029481572	0.00771404556825685	48.4960095954402	1	1	AGP transfer	3	cd_location
Faecalibacterium prausnitzii__Bacteroides dorei__Bacteroides sartorii	2	1	1	124	76	0.611352029481572	0.00771404556825685	48.4960095954402	1	1	AGP transfer	3	cd_location
Segatella sp.__Faecalibacterium prausnitzii__Prevotellaceae fam.	2	1	1	124	76	0.611352029481572	0.00771404556825685	48.4960095954402	1	1	AGP transfer	3	cd_location
Agathobacter faecis__Faecalibacterium prausnitzii__Bacteroides dorei	1	1	0	124	76	Inf	0.0157308467741936	Inf	1	1	AGP transfer	3	cd_location
Akkermansia muciniphila__Faecalibacterium prausnitzii	1	1	0	124	76	Inf	0.0157308467741936	Inf	1	1	AGP transfer	3	cd_location
Alistipes onderdonkii__Bacteroides dorei	1	1	0	124	76	Inf	0.0157308467741936	Inf	1	1	AGP transfer	3	cd_location
Bacteroides dorei__Bacteroides fragilis	1	1	0	124	76	Inf	0.0157308467741936	Inf	1	1	AGP transfer	3	cd_location
Bacteroides dorei__Bacteroides ovatus__Agathobacter faecis	4	3	1	124	76	1.85426869486328	0.145833014570072	98.8530849227321	1	1	AGP transfer	3	cd_location
Bacteroides dorei__Bacteroides ovatus__Bacteroides thetaiotaomicron	1	1	0	124	76	Inf	0.0157308467741936	Inf	1	1	AGP transfer	3	cd_location
